'2013/12/03 13:42:10.922820',0,0,0,0,0,0,17,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.30,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:10.932937',0,0,0,0,0,0,17,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.30,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:10.943048',0,0,0,0,0,0,17,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.30,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:10.953224',0,0,0,0,0,0,17,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.30,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:10.963318',0,0,0,0,0,0,17,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.30,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:10.973416',0,0,0,0,0,0,17,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.30,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:10.983519',0,0,0,0,0,0,17,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.30,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:10.993629',0,0,0,0,0,0,17,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.30,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.3739',0,0,0,0,0,0,17,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.30,11,12,8.70,8.70,-1.920,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.13878',0,0,0,0,0,0,31,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.50,11,12,8.70,8.70,-1.920,0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.24020',0,0,0,0,0,0,31,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.50,11,12,8.70,8.70,-1.920,0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.34144',0,0,0,0,0,0,31,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.50,11,12,8.70,8.70,-1.920,0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.44246',0,0,0,0,0,0,31,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.50,11,12,8.70,8.70,-1.920,0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.54363',0,0,0,0,0,0,31,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.50,11,12,8.70,8.70,-1.920,0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.64483',0,0,0,0,0,0,31,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.50,11,12,8.70,8.70,-1.920,0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.74586',0,0,0,0,0,0,31,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.50,11,12,8.70,8.70,-1.920,0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.84695',0,0,0,0,0,0,31,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.50,11,12,8.70,8.70,-1.920,0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.94805',0,0,0,0,0,0,31,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.50,11,12,8.70,8.70,-1.920,0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.104914',0,0,0,0,0,0,31,0.00,0.00,128,15,15,0,16,0,0,9,0,-7.50,0.00,1,4096,0,4095,52.00,216,2.50,11,12,8.70,8.70,-1.920,0.00260,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.115026',0,0,0,0,0,0,38,0.00,0.00,128,15,16,0,16,0,0,-8,0,-7.50,0.00,1,4096,0,4095,52.00,216,3.30,11,12,8.70,8.70,-2.160,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.125155',0,0,0,0,0,0,38,0.00,0.00,128,15,16,0,16,0,0,-8,0,-7.50,0.00,1,4096,0,4095,52.00,216,3.30,11,12,8.70,8.70,-2.160,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.135282',0,0,0,0,0,0,38,0.00,0.00,128,15,16,0,16,0,0,-8,0,-7.50,0.00,1,4096,0,4095,52.00,216,3.30,11,12,8.70,8.70,-2.160,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.145393',0,0,0,0,0,0,38,0.00,0.00,128,15,16,0,16,0,0,-8,0,-7.50,0.00,1,4096,0,4095,52.00,216,3.30,11,12,8.70,8.70,-2.160,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.155528',0,0,0,0,0,0,38,0.00,0.00,128,15,16,0,16,0,0,-8,0,-7.50,0.00,1,4096,0,4095,52.00,216,3.30,11,12,8.70,8.70,-2.160,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.165638',0,0,0,0,0,0,38,0.00,0.00,128,15,16,0,16,0,0,-8,0,-7.50,0.00,1,4096,0,4095,52.00,216,3.30,11,12,8.70,8.70,-2.160,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.175747',0,0,0,0,0,0,38,0.00,0.00,128,15,16,0,16,0,0,-8,0,-7.50,0.00,1,4096,0,4095,52.00,216,3.30,11,12,8.70,8.70,-2.160,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.185854',0,0,0,0,0,0,38,0.00,0.00,128,15,16,0,16,0,0,-8,0,-7.50,0.00,1,4096,0,4095,52.00,216,3.30,11,12,8.70,8.70,-2.160,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.195963',0,0,0,0,0,0,38,0.00,0.00,128,15,16,0,16,0,0,-8,0,-7.50,0.00,1,4096,0,4095,52.00,216,3.30,11,12,8.70,8.70,-2.160,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
'2013/12/03 13:42:11.206073',0,0,0,0,0,0,38,0.00,0.00,128,15,16,0,16,0,0,-8,0,-7.50,0.00,1,4096,0,4095,52.00,216,3.30,11,12,8.70,8.70,-2.160,0.00000,-7.5,4095.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,58,128,0,44,0,1
